employee_id,leave_type,start,end,expected,source,outcome,breached,pass
SYN006118,ANNUAL,2026-10-26,2026-11-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|BAL-001,true
SYN001318,TOIL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007075,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007434,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|BAL-001,true
SYN007145,ANNUAL,2026-10-26,2026-11-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000796,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001107,TOIL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002926,ANNUAL,2026-10-26,2026-11-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002627,ANNUAL,2026-10-26,2026-11-03,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005479,ADO,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,REQ-004,true
SYN000467,LONG_SERVICE,2026-10-26,2026-11-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-003|NOT-002,true
SYN007741,ANNUAL,2026-10-26,2026-11-17,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|COV-001,false
SYN006423,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005947,ANNUAL,2026-10-26,2026-11-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-002,true
SYN002964,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN004870,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004752,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN001553,LONG_SERVICE,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-002,true
SYN004365,TOIL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-002|BAL-003,true
SYN002099,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN000515,PROF_DEV,2026-10-26,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN009538,ANNUAL,2026-10-26,2026-11-20,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,COV-001,false
SYN000250,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005021,ANNUAL,2026-10-26,2026-11-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN009223,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN004728,TOIL,2026-10-26,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001739,ADO,2026-10-26,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,REQ-004,true
SYN004620,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN008529,ANNUAL,2026-10-26,2026-11-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN003229,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002093,ANNUAL,2026-10-26,2026-11-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008861,TOIL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-002,true
SYN004066,ANNUAL,2026-10-26,2026-11-05,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN004229,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004925,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001441,ANNUAL,2026-10-26,2026-11-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN001713,ANNUAL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000866,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|COV-001,false
SYN006812,ANNUAL,2026-10-26,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006757,ANNUAL,2026-10-26,2026-11-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008977,LONG_SERVICE,2026-10-26,2026-11-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN001654,TOIL,2026-10-26,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000823,PROF_DEV,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006639,ANNUAL,2026-10-26,2026-11-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006816,ANNUAL,2026-10-26,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005321,ADO,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN007505,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003621,TOIL,2026-10-26,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007536,LONG_SERVICE,2026-10-26,2026-12-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001,true
SYN004907,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN005233,ANNUAL,2026-10-26,2026-11-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000972,PROF_DEV,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001,true
SYN001295,LONG_SERVICE,2026-10-26,2026-11-24,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN003248,TOIL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN007639,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004299,ANNUAL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000164,PROF_DEV,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008746,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN008981,ANNUAL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003598,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002172,ADO,2026-10-26,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,REQ-004|BAL-001,true
SYN009180,ANNUAL,2026-10-26,2026-11-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN005833,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN007992,ANNUAL,2026-10-26,2026-11-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN002564,ANNUAL,2026-10-26,2026-11-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN000520,ADO,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,REQ-004,true
SYN001073,ANNUAL,2026-10-26,2026-11-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001,true
SYN009572,ANNUAL,2026-10-26,2026-11-11,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN000493,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000526,ANNUAL,2026-10-26,2026-11-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003778,ANNUAL,2026-10-26,2026-11-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|BAL-001,true
SYN002279,ANNUAL,2026-10-26,2026-11-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007306,ANNUAL,2026-10-26,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003681,TOIL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN007492,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008058,PROF_DEV,2026-10-26,2026-11-05,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|COV-001,false
SYN008881,LONG_SERVICE,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|ELG-003|BAL-001|NOT-002,true
SYN005272,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN009187,ANNUAL,2026-10-26,2026-11-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006004,LONG_SERVICE,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN000919,ANNUAL,2026-10-26,2026-11-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN002123,ANNUAL,2026-10-26,2026-11-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001891,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN005182,TOIL,2026-10-26,2026-12-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN006234,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008318,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN004320,ANNUAL,2026-10-26,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-002,true
SYN004130,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN000868,ANNUAL,2026-10-26,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001845,TOIL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN002935,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN006035,TOIL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005628,LONG_SERVICE,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|ELG-003|BAL-001|NOT-002,true
SYN000486,ANNUAL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003506,ANNUAL,2026-10-26,2026-11-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|COV-001,false
SYN006549,LONG_SERVICE,2026-10-26,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|NOT-002,true
SYN000496,ANNUAL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001,true
SYN000086,TOIL,2026-10-26,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001424,ANNUAL,2026-10-26,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001,true
SYN007238,LONG_SERVICE,2026-10-26,2026-11-20,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-002|COV-001|COV-003,false
SYN008344,ANNUAL,2026-10-26,2026-11-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|BAL-001,true
SYN006463,PROF_DEV,2026-10-26,2026-12-03,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN000761,ANNUAL,2026-10-26,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007686,ANNUAL,2026-10-26,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001488,PROF_DEV,2026-10-26,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008198,LONG_SERVICE,2026-10-26,2026-11-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN008700,ANNUAL,2026-10-26,2026-10-26,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007360,ANNUAL,2026-10-26,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006116,ANNUAL,2026-10-27,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN009393,ANNUAL,2026-10-27,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004365,PROF_DEV,2026-10-27,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005192,ANNUAL,2026-10-27,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001332,LONG_SERVICE,2026-10-27,2026-11-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-002,true
SYN002082,ANNUAL,2026-10-27,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001,true
SYN001775,ANNUAL,2026-10-27,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN009441,ANNUAL,2026-10-27,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004299,ANNUAL,2026-10-27,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008841,ANNUAL,2026-10-27,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002387,PROF_DEV,2026-10-27,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008978,LONG_SERVICE,2026-10-27,2026-12-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|BAL-001,true
SYN008097,LONG_SERVICE,2026-10-27,2026-11-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN008649,ANNUAL,2026-10-27,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000823,ANNUAL,2026-10-27,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008999,ANNUAL,2026-10-27,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-002|BAL-001,true
SYN009280,ADO,2026-10-27,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005275,ANNUAL,2026-10-27,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000674,ANNUAL,2026-10-27,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN009128,ANNUAL,2026-10-27,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003146,ANNUAL,2026-10-27,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN003397,ANNUAL,2026-10-27,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007730,ANNUAL,2026-10-27,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001845,PROF_DEV,2026-10-27,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000164,PROF_DEV,2026-10-27,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN000053,ANNUAL,2026-10-27,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000185,ANNUAL,2026-10-27,2026-11-22,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006928,ANNUAL,2026-10-27,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN001411,PROF_DEV,2026-10-27,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001225,ANNUAL,2026-10-27,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004323,ANNUAL,2026-10-27,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001137,ANNUAL,2026-10-27,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007591,PROF_DEV,2026-10-27,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN008668,TOIL,2026-10-27,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001401,PROF_DEV,2026-10-27,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003721,LONG_SERVICE,2026-10-27,2026-11-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-002|COV-002,false
SYN005805,ANNUAL,2026-10-27,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005098,ANNUAL,2026-10-27,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006618,ANNUAL,2026-10-27,2026-11-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001,true
SYN000682,PROF_DEV,2026-10-27,2026-11-05,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|COV-001,false
SYN004961,TOIL,2026-10-27,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004459,ANNUAL,2026-10-27,2026-11-05,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003735,ADO,2026-10-27,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN005013,ANNUAL,2026-10-27,2026-12-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN007147,PROF_DEV,2026-10-27,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|COV-002,true
SYN000548,ANNUAL,2026-10-27,2026-11-05,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001,true
SYN008745,ANNUAL,2026-10-27,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000016,PROF_DEV,2026-10-27,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001757,ANNUAL,2026-10-27,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006499,ANNUAL,2026-10-27,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN003854,ANNUAL,2026-10-27,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008088,PROF_DEV,2026-10-27,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-001|COV-002,true
SYN000091,TOIL,2026-10-27,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006768,PROF_DEV,2026-10-27,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003620,PROF_DEV,2026-10-27,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN003725,PROF_DEV,2026-10-27,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003681,ANNUAL,2026-10-27,2026-11-13,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN001314,PROF_DEV,2026-10-27,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006292,ANNUAL,2026-10-27,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004976,ANNUAL,2026-10-27,2026-11-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000232,ADO,2026-10-27,2026-10-27,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN003028,ANNUAL,2026-10-27,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN006035,ANNUAL,2026-10-27,2026-11-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007399,ADO,2026-10-28,2026-10-31,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,REQ-004|BAL-001,true
SYN004411,ANNUAL,2026-10-28,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001363,PROF_DEV,2026-10-28,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN009350,ANNUAL,2026-10-28,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007330,ANNUAL,2026-10-28,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002755,ANNUAL,2026-10-28,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008504,PROF_DEV,2026-10-28,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003829,PROF_DEV,2026-10-28,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN003690,ANNUAL,2026-10-28,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008801,LONG_SERVICE,2026-10-28,2026-11-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN000516,ANNUAL,2026-10-28,2026-10-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001297,TOIL,2026-10-28,2026-10-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,COV-002,true
SYN009381,ANNUAL,2026-10-28,2026-11-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN007384,ADO,2026-10-28,2026-10-28,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|ELG-002|BAL-003|COV-001,false
SYN004074,ANNUAL,2026-10-28,2026-11-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
