employee_id,leave_record_type,leave_status_name,leave_type_code,leave_type_name,leave_reason_name,leave_start_date,leave_end_date,leave_hours,calendar_days,quality_flag,leave_family,rostered_shifts_in_leave,rostered_hours_in_leave,unit_of_shifts,shift_categories,position_name,rate_grouping,role_class,occupational_group,employee_overall_job_type,agreement_family,contract_hours,fte,terms_of_employment_description,position_entry_end_date,primary_roster_unit,roster_window_start,roster_window_end,al_remaining_hours,al_booked_hours,al_excess_flag,starts_inside_roster_window,lead_days_from_2026_09_19,contract_ends_before_leave_ends
SYN001462,Booked Leave,Future,PC,PROF DEV LV ACCRUING,PROF DEV LV ACCRUING,2027-09-08,2027-09-10,30.0,3,OK,PROF_DEV_STUDY,0,,,,Surgery Senior Medical Registrar,SENIOR REGISTRAR,MED_REGISTRAR,MEDICAL,FIXED TERM,AMA,80.0,1.0,MED PRACT (DIT) IND AGR,2027-01-17,SU0065,2026-06-01,2026-09-04,26.356,0.0,0,false,354,true
SYN004446,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-08,2027-10-03,136.8,26,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,64.0,0.842,"ANF - RN, EN(MH) IND AGR",,SU0060,2026-07-06,2026-11-05,30.959198,0.0,0,false,354,
SYN002817,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-10,2027-09-17,39.63,8,OK,ANNUAL,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,PERMANENT,ANF,38.0,0.5,"ANF - RN, EN(MH) IND AGR",,SU0355,2026-05-28,2026-09-24,191.305996,0.0,0,false,356,
SYN009486,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-10,2027-09-16,37.93,7,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,CASUAL,ANF,0.0,0.0,"ANF - RN, EN(MH) IND AGR",2027-08-15,SU0179,2026-05-25,2026-09-25,0.0,53.2,0,false,356,true
SYN007486,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2027-09-13,2027-09-26,74.02,14,OK,LONG_SERVICE,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,64.0,0.842,"ANF - RN, EN(MH) IND AGR",,SU0279,2026-06-09,2026-09-14,23.8639,0.0,0,false,359,
SYN006461,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-13,2027-09-19,15.2,7,OK,ANNUAL,0,,,,Occupational Therapist,HSU PROF DIV L1,ALLIED_PROF,MEDICAL SUPPORT,PERMANENT,HSUWA,76.0,1.0,HSUWA PACTS IND AGMT,2027-03-07,SU0403,2026-07-01,2026-10-30,216.156698,0.0,0,false,359,true
SYN000369,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-13,2027-10-08,152.0,26,OK,ANNUAL,0,,,,Physiotherapist,HSU PROF DIV L3,ALLIED_PROF,MEDICAL SUPPORT,PERMANENT,OTHER,30.4,0.4,HEALTH SERVICE UNION GENERAL AGREEMENT,2049-12-03,SU0286,2026-05-18,2026-09-18,178.212761,87.242335,0,false,359,false
SYN006262,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2027-09-13,2027-09-26,76.0,14,OK,LONG_SERVICE,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,56.0,0.737,"ANF - RN, EN(MH) IND AGR",,SU0369,2026-05-18,2026-09-18,0.999,0.0,0,false,359,
SYN006237,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2027-09-13,2027-10-03,48.0,21,OK,LONG_SERVICE,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,CASUAL,ANF,0.0,0.0,"ANF - RN, EN(MH) IND AGR",2027-07-18,SU0325,2026-06-21,2026-10-12,227.157594,0.0,0,false,359,true
SYN002224,Booked Leave,Future,TP,TOIL PUBLIC HOLIDAY,TIME IN LIEU ACC PUB HOL,2027-09-13,2027-09-26,32.0,14,OK,PUBLIC_HOLIDAY_TOIL,0,,,,Medical Imaging Technologist,HSU PROF DIV L3,ALLIED_PROF,MEDICAL SUPPORT,PERMANENT,HSUWA,76.0,1.0,HSUWA PACTS IND AGMT,2026-12-20,SU0033,2026-06-29,2026-10-30,8.0,0.0,0,false,359,true
SYN007981,Booked Leave,Future,DL,MED PRACT AL ADDIT LVE,MED PRACT AL ADDIT LVE,2027-09-13,2027-09-19,16.0,7,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,FIXED TERM,ANF,72.0,0.947,"ANF - RN, EN(MH) IND AGR",2027-01-24,SU0341,2026-05-25,2026-09-11,224.0,0.0,0,false,359,true
SYN000009,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-13,2027-09-13,7.57,1,OK,ANNUAL,0,,,,Registered Nurse,SENIOR REGISTERED NURSE L8,NURSE_SENIOR,NURSING,PERMANENT,ANF,76.0,1.0,ANF-RN MIDWIFE ENROLD MNTL HLTH NRSE AGMT,2049-12-17,SU0275,2026-06-01,2026-09-04,673.498754,342.849036,1,false,359,false
SYN002706,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-13,2027-09-26,76.0,14,OK,ANNUAL,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,PERMANENT,ANF,50.0,0.658,"ANF - RN, EN(MH) IND AGR",2026-12-17,SU0021,2026-06-02,2026-10-02,19.1142,0.0,0,false,359,true
SYN003139,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-13,2027-09-26,48.0,14,OK,ANNUAL,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,PERMANENT,ANF,60.0,0.789,"ANF - RN, EN(MH) IND AGR",,SU0325,2026-06-01,2026-09-29,17.253,0.0,0,false,359,
SYN002573,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-13,2027-09-19,37.9,7,OK,ANNUAL,0,,,,Consultant Medical Officer,CONSULTANT,MED_SENIOR,MEDICAL,PERMANENT,AMA,40.0,0.5,MED PRAC (SNR FT) IND AGR,2026-11-17,SU0327,2026-06-01,2026-10-01,32.770729,185.016167,0,false,359,true
SYN001408,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-13,2027-09-19,38.0,7,OK,ANNUAL,0,,,,Surgery Medical Registrar,REGISTRAR,MED_REGISTRAR,MEDICAL,FIXED TERM,AMA,80.0,1.0,MED PRACT (DIT) IND AGR,2027-01-31,SU0251,2026-06-15,2026-10-16,96.5472,0.0,0,false,359,true
SYN006537,Booked Leave,Future,LW,LEAVE WITHOUT PAY,UNPAID MAT/PARENTAL LEAVE,2027-09-13,2028-02-13,792.0,154,OK,UNPAID,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,34.0,0.447,"ANF - RN, EN(MH) IND AGR",,SU0413,2026-06-30,2026-10-30,331.1358,0.0,0,false,359,
SYN003916,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-13,2027-09-17,24.0,5,OK,ANNUAL,0,,,,Assistant in Nursing,ASSISTANT IN NURSING,NURSE_AIN,NURSING,CASUAL,UWU_EN_AIN,0.0,0.0,EN NSE & NUR ASS (76),2027-01-31,SU0034,2026-05-25,2026-09-23,24.6214,0.0,0,false,359,true
SYN004673,Booked Leave,Future,AD,ACCRUED DAY OFF,ADO,2027-09-14,2027-09-15,16.0,2,OK,ADO_TOIL_ONCALL,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,PERMANENT,ANF,56.0,0.737,"ANF - RN, EN(MH) IND AGR",,SU0368,2026-06-01,2026-09-29,120.0,0.0,0,false,360,
SYN005184,Booked Leave,Future,PC,PROF DEV LV ACCRUING,PROF DEV LV ACCRUING,2027-09-14,2027-09-20,10.0,7,OK,PROF_DEV_STUDY,0,,,,Podiatrist,HSU PROF DIV L1,ALLIED_PROF,MEDICAL SUPPORT,PERMANENT,HSUWA,30.4,0.4,HSUWA PACTS IND AGMT,,SU0383,2026-06-10,2026-10-08,228.675631,224.258168,0,false,360,
SYN001848,Booked Leave,Future,TP,TOIL PUBLIC HOLIDAY,TIME IN LIEU ACC PUB HOL,2027-09-15,2027-09-22,40.0,8,OK,PUBLIC_HOLIDAY_TOIL,0,,,,Registered Nurse,SENIOR REGISTERED NURSE L3,NURSE_SENIOR,NURSING,PERMANENT,ANF,38.0,0.5,"ANF - RN, EN(MH) IND AGR",2026-10-11,SU0304,2026-07-06,2026-11-05,0.0,76.76,0,false,361,true
SYN008218,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-16,2027-10-05,110.0,20,OK,ANNUAL,0,,,,Pharmacist,HSU PROF DIV L2,ALLIED_PROF,MEDICAL SUPPORT,CASUAL,HSUWA,0.0,0.0,HSUWA PACTS IND AGMT,2026-10-11,SU0383,2026-06-30,2026-10-30,169.287,136.8,0,false,362,true
SYN000988,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2027-09-17,2027-09-17,8.0,1,OK,LONG_SERVICE,0,,,,Medical Officer,SUPERVISED MEDICAL OFFICER,MED_JUNIOR,MEDICAL,FIXED TERM,AMA,80.0,1.0,MED PRACT (DIT) IND AGR,2027-11-28,SU0407,2026-07-13,2026-10-23,21.4137,0.0,0,false,363,false
SYN004112,Booked Leave,Future,LS,LONG SERVICE LEAVE,LSL HALF PAY,2027-09-17,2027-09-17,7.59,1,OK,LONG_SERVICE,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,PERMANENT,ANF,76.0,1.0,"ANF - RN, EN(MH) IND AGR",2027-01-04,SU0013,2026-07-13,2026-11-13,71.355998,0.0,0,false,363,true
SYN006370,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-20,2027-10-08,53.2,19,OK,ANNUAL,0,,,,Consultant Medical Officer,CONSULTANT,MED_SENIOR,MEDICAL,PERMANENT,AMA,8.0,0.1,MED PRAC (SNR FT) IND AGR,,SU0274,2026-05-25,2026-09-25,272.0,0.0,1,false,366,
SYN007086,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-20,2027-10-17,128.0,28,OK,ANNUAL,0,,,,Occupational Therapist,HSU PROF DIV L1,ALLIED_PROF,MEDICAL SUPPORT,FIXED TERM,HSUWA,76.0,1.0,HSUWA PACTS IND AGMT,2027-01-14,SU0363,2026-06-30,2026-10-02,259.210463,23.421335,0,false,366,true
SYN004673,Booked Leave,Future,TP,TOIL PUBLIC HOLIDAY,TIME IN LIEU ACC PUB HOL,2027-09-20,2027-09-21,16.0,2,OK,PUBLIC_HOLIDAY_TOIL,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,PERMANENT,ANF,56.0,0.737,"ANF - RN, EN(MH) IND AGR",,SU0368,2026-06-01,2026-09-29,120.0,0.0,0,false,366,
SYN001310,Booked Leave,Future,TP,TOIL PUBLIC HOLIDAY,TIME IN LIEU ACC PUB HOL,2027-09-20,2027-10-31,182.4,42,OK,PUBLIC_HOLIDAY_TOIL,0,,,,Resident Medical Officer,RESIDENT MEDICAL OFFICER,MED_JUNIOR,MEDICAL,FIXED TERM,AMA,80.0,1.0,MED PRACT (DIT) IND AGR,2028-12-17,SU0326,2026-05-20,2026-09-16,80.0,0.0,0,false,366,false
SYN006461,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-20,2027-10-03,30.4,14,OK,ANNUAL,0,,,,Occupational Therapist,HSU PROF DIV L1,ALLIED_PROF,MEDICAL SUPPORT,PERMANENT,HSUWA,76.0,1.0,HSUWA PACTS IND AGMT,2027-03-07,SU0403,2026-07-01,2026-10-30,216.156698,0.0,0,false,366,true
SYN005803,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-20,2027-09-29,40.02,10,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,72.0,0.947,"ANF - RN, EN(MH) IND AGR",,SU0025,2026-06-09,2026-10-09,29.766979,102.397719,0,false,366,
SYN003750,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-20,2027-10-10,111.65,21,OK,ANNUAL,0,,,,Physiotherapist,HSU PROF DIV L1,ALLIED_PROF,MEDICAL SUPPORT,PERMANENT,HSUWA,76.0,1.0,HSUWA PACTS IND AGMT,,SU0249,2026-06-01,2026-10-02,81.1643,0.0,0,false,366,
SYN001408,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2027-09-20,2027-09-26,36.52,7,OK,LONG_SERVICE,0,,,,Surgery Medical Registrar,REGISTRAR,MED_REGISTRAR,MEDICAL,FIXED TERM,AMA,80.0,1.0,MED PRACT (DIT) IND AGR,2027-01-31,SU0251,2026-06-15,2026-10-16,96.5472,0.0,0,false,366,true
SYN000257,Booked Leave,Future,TP,TOIL PUBLIC HOLIDAY,TIME IN LIEU ACC PUB HOL,2027-09-20,2027-09-26,37.0,7,OK,PUBLIC_HOLIDAY_TOIL,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,PERMANENT,ANF,60.8,0.8,ANF-RN MIDWIFE ENROLD MNTL HLTH NRSE AGMT,2049-12-03,SU0323,2026-05-18,2026-09-16,181.288678,89.146216,0,false,366,false
SYN004244,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2027-09-20,2028-01-07,349.04,110,OK,LONG_SERVICE,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,PERMANENT,ANF,64.0,0.842,"ANF - RN, EN(MH) IND AGR",,SU0173,2026-07-16,2026-11-13,217.405,0.0,1,false,366,
SYN002541,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-20,2027-10-10,114.04,21,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,60.0,0.789,"ANF - RN, EN(MH) IND AGR",,SU0368,2026-05-25,2026-09-22,127.833679,83.56632,0,false,366,
SYN008261,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2027-09-20,2027-09-26,20.0,7,OK,LONG_SERVICE,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,FIXED TERM,ANF,80.0,1.053,"ANF - RN, EN(MH) IND AGR",2026-11-22,SU0279,2026-07-06,2026-11-03,52.709319,15.02118,0,false,366,true
SYN008860,Booked Leave,Future,LW,LEAVE WITHOUT PAY,LEAVE WITHOUT PAY,2027-09-20,2027-10-17,152.0,28,OK,UNPAID,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,CASUAL,ANF,0.0,0.0,"ANF - RN, EN(MH) IND AGR",2027-08-20,SU0313,2026-05-18,2026-09-18,116.2588,0.0,0,false,366,true
SYN003046,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2027-09-21,2027-09-24,30.4,4,OK,LONG_SERVICE,0,,,,Physiotherapist,HSU PROF DIV L2,ALLIED_PROF,MEDICAL SUPPORT,PERMANENT,HSUWA,41.8,0.55,HSUWA PACTS IND AGMT,,SU0385,2026-06-08,2026-09-25,24.4245,554.8,0,false,367,
SYN000684,Booked Leave,Future,PC,PROF DEV LV ACCRUING,PROF DEV LV ACCRUING,2027-09-21,2027-09-26,30.0,6,OK,PROF_DEV_STUDY,0,,,,Radiology Medical Registrar,REGISTRAR,MED_REGISTRAR,MEDICAL,FIXED TERM,AMA,80.0,1.0,MED PRACT (DIT) IND AGR,2027-01-31,SU0383,2026-06-16,2026-10-16,284.15839300000005,0.0,0,false,367,true
SYN008795,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2027-09-27,2027-10-10,76.0,14,OK,LONG_SERVICE,0,,,,Registered Nurse,REGISTERED NURSE GRADUATE,NURSE_RN,NURSING,FIXED TERM,ANF,72.0,0.947,"ANF - RN, EN(MH) IND AGR",2026-10-11,SU0045,2026-06-15,2026-10-14,62.4,64.0,0,false,373,true
SYN001408,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-27,2027-10-03,38.0,7,OK,ANNUAL,0,,,,Surgery Medical Registrar,REGISTRAR,MED_REGISTRAR,MEDICAL,FIXED TERM,AMA,80.0,1.0,MED PRACT (DIT) IND AGR,2027-01-31,SU0251,2026-06-15,2026-10-16,96.5472,0.0,0,false,373,true
SYN005317,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2027-09-27,2027-12-12,377.78,77,OK,LONG_SERVICE,0,,,,Assistant in Nursing,ASSISTANT IN NURSING,NURSE_AIN,NURSING,CASUAL,UWU_EN_AIN,0.0,0.0,EN NSE & NUR ASS (76),2027-09-12,SU0045,2026-07-06,2026-11-04,26.4632,76.0,0,false,373,true
SYN006414,Booked Leave,Future,PH,PUB/HOLIDAY ON A/L,PUBLIC HOLIDAY ON A/LEAVE,2027-09-27,2027-09-27,10.0,1,OK,PUBLIC_HOLIDAY_TOIL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,24.0,0.316,"ANF - RN, EN(MH) IND AGR",2026-10-18,SU0383,2026-06-15,2026-10-01,36.0,0.0,1,false,373,true
SYN008799,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-27,2027-10-02,28.0,6,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE GRADUATE,NURSE_RN,NURSING,FIXED TERM,ANF,72.0,0.947,"ANF - RN, EN(MH) IND AGR",2026-11-08,SU0046,2026-07-08,2026-11-06,801.008032,37.788558,1,false,373,true
SYN008261,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2027-09-27,2027-10-10,40.0,14,OK,LONG_SERVICE,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,FIXED TERM,ANF,80.0,1.053,"ANF - RN, EN(MH) IND AGR",2026-11-22,SU0279,2026-07-06,2026-11-03,52.709319,15.02118,0,false,373,true
SYN003541,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-27,2027-10-17,104.0,21,OK,ANNUAL,0,,,,Rehabilitation Assistance Clinician,HSU GEN DIV L2,SUPPORT_OTHER,MEDICAL SUPPORT,PERMANENT,HSUWA,76.0,1.0,HSUWA PACTS IND AGMT,,SU0404,2026-05-18,2026-09-18,68.9008,0.0,0,false,373,
SYN003046,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2027-09-27,2027-10-08,76.0,12,OK,LONG_SERVICE,0,,,,Physiotherapist,HSU PROF DIV L2,ALLIED_PROF,MEDICAL SUPPORT,PERMANENT,HSUWA,41.8,0.55,HSUWA PACTS IND AGMT,,SU0385,2026-06-08,2026-09-25,24.4245,554.8,0,false,373,
SYN008089,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-27,2027-10-10,71.86,14,OK,ANNUAL,0,,,,Assistant in Nursing,ASSISTANT IN NURSING,NURSE_AIN,NURSING,FIXED TERM,UWU_EN_AIN,80.0,1.053,EN NSE & NUR ASS (76),2026-12-31,SU0327,2026-06-15,2026-10-09,50.0,0.0,0,false,373,true
SYN006414,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-28,2027-10-03,30.0,6,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,24.0,0.316,"ANF - RN, EN(MH) IND AGR",2026-10-18,SU0383,2026-06-15,2026-10-01,36.0,0.0,1,false,374,true
SYN002175,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-28,2027-10-01,30.4,4,OK,ANNUAL,0,,,,Enrolled Nurse,ENROLLED NURSE,NURSE_EN,NURSING,PERMANENT,UWU_EN_AIN,40.0,0.526,EN NSE & NUR ASS (76),,SU0119,2026-06-15,2026-10-16,115.188892,121.576703,0,false,374,
SYN000618,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-28,2027-10-07,48.0,10,OK,ANNUAL,0,,,,Geriatric Medicine Medical Registrar,REGISTRAR,MED_REGISTRAR,MEDICAL,FIXED TERM,AMA,40.0,0.5,MED PRACT (DIT) IND AGR,2027-01-31,SU0383,2026-06-16,2026-10-15,315.882476,138.022322,0,false,374,true
SYN006804,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-09-30,2027-10-10,30.0,11,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,64.0,0.842,"ANF - RN, EN(MH) IND AGR",2028-08-20,SU0383,2026-06-03,2026-09-09,7.6912,228.0,0,false,376,false
SYN003739,Booked Leave,Future,DL,MED PRACT AL ADDIT LVE,MED PRACT AL ADDIT LVE,2027-10-01,2027-10-04,10.0,4,OK,ANNUAL,0,,,,Anaesthetics Consultant Medical Officer,CONSULTANT,MED_SENIOR,MEDICAL,PERMANENT,AMA,60.0,0.75,MED PRAC (SNR FT) IND AGR,,SU0383,2026-06-16,2026-10-16,32.016,197.6,0,false,377,
SYN004112,Booked Leave,Future,LS,LONG SERVICE LEAVE,LSL HALF PAY,2027-10-01,2027-10-01,7.59,1,OK,LONG_SERVICE,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,PERMANENT,ANF,76.0,1.0,"ANF - RN, EN(MH) IND AGR",2027-01-04,SU0013,2026-07-13,2026-11-13,71.355998,0.0,0,false,377,true
SYN001987,Booked Leave,Future,TP,TOIL PUBLIC HOLIDAY,TIME IN LIEU ACC PUB HOL,2027-10-02,2027-10-03,16.0,2,OK,PUBLIC_HOLIDAY_TOIL,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,PERMANENT,ANF,72.0,0.947,"ANF - RN, EN(MH) IND AGR",,SU0368,2026-06-09,2026-10-07,0.0,26.809947,0,false,378,
SYN006414,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-10-04,2027-10-08,20.0,5,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,24.0,0.316,"ANF - RN, EN(MH) IND AGR",2026-10-18,SU0383,2026-06-15,2026-10-01,36.0,0.0,1,false,380,true
SYN006461,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-10-04,2027-10-10,15.2,7,OK,ANNUAL,0,,,,Occupational Therapist,HSU PROF DIV L1,ALLIED_PROF,MEDICAL SUPPORT,PERMANENT,HSUWA,76.0,1.0,HSUWA PACTS IND AGMT,2027-03-07,SU0403,2026-07-01,2026-10-30,216.156698,0.0,0,false,380,true
SYN004707,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-10-04,2027-10-18,55.79,15,OK,ANNUAL,0,,,,Registered Nurse,REGISTERED NURSE,NURSE_RN,NURSING,PERMANENT,ANF,46.0,0.605,"ANF - RN, EN(MH) IND AGR",,SU0041,2026-06-29,2026-10-29,113.64746399999999,73.695933,0,false,380,
SYN004255,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2027-10-04,2027-11-14,228.0,42,OK,LONG_SERVICE,0,,,,Medical Imaging Technologist,HSU PROF DIV L1,ALLIED_PROF,MEDICAL SUPPORT,PERMANENT,HSUWA,76.0,1.0,HSUWA PACTS IND AGMT,,SU0023,2026-07-06,2026-11-06,35.275099,0.0,0,false,380,
SYN001479,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-10-04,2027-10-24,93.0,21,OK,ANNUAL,0,,,,Resident Medical Officer,RESIDENT MEDICAL OFFICER,MED_JUNIOR,MEDICAL,FIXED TERM,AMA,80.0,1.0,MED PRACT (DIT) IND AGR,2027-02-07,SU0327,2026-07-13,2026-11-13,108.441997,0.0,0,false,380,true
SYN001408,Booked Leave,Future,LS,LONG SERVICE LEAVE,LONG SERVICE LEAVE,2027-10-04,2027-10-10,36.52,7,OK,LONG_SERVICE,0,,,,Surgery Medical Registrar,REGISTRAR,MED_REGISTRAR,MEDICAL,FIXED TERM,AMA,80.0,1.0,MED PRACT (DIT) IND AGR,2027-01-31,SU0251,2026-06-15,2026-10-16,96.5472,0.0,0,false,380,true
SYN009165,Booked Leave,Future,PH,PUB/HOLIDAY ON A/L,PUBLIC HOLIDAY ON A/LEAVE,2027-10-04,2027-10-04,7.6,1,OK,PUBLIC_HOLIDAY_TOIL,0,,,,Medical Officer,SENIOR MEDICAL PRACTITIONER,MED_SENIOR,MEDICAL,FIXED TERM,AMA,80.0,1.0,MED PRAC (SNR FT) IND AGR,2027-02-07,SU0363,2026-06-23,2026-09-25,11.6919,0.0,0,false,380,true
SYN007734,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-10-04,2027-10-17,38.0,14,OK,ANNUAL,0,,,,Other Ancillary Services Clinician,HSU GEN DIV L3,SUPPORT_OTHER,MEDICAL SUPPORT,FIXED TERM,HSUWA,15.2,0.2,HSUWA PACTS IND AGMT,2027-01-03,SU0327,2026-06-22,2026-10-09,23.741071,48.418227,0,false,380,true
SYN001987,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-10-04,2027-10-10,38.0,7,OK,ANNUAL,0,,,,Clinical Nurse,CLINICAL NURSE / CLINICAL MIDWIFE / SDN,NURSE_SENIOR,NURSING,PERMANENT,ANF,72.0,0.947,"ANF - RN, EN(MH) IND AGR",,SU0368,2026-06-09,2026-10-07,0.0,26.809947,0,false,380,
SYN009165,Booked Leave,Future,AL,ANNUAL LEAVE,ANNUAL LEAVE,2027-10-05,2027-10-24,106.1,20,OK,ANNUAL,0,,,,Medical Officer,SENIOR MEDICAL PRACTITIONER,MED_SENIOR,MEDICAL,FIXED TERM,AMA,80.0,1.0,MED PRAC (SNR FT) IND AGR,2027-02-07,SU0363,2026-06-23,2026-09-25,11.6919,0.0,0,false,381,true
SYN008733,Booked Leave,Future,PC,PROF DEV LV ACCRUING,PROF DEV LV ACCRUING,2027-10-05,2027-10-09,20.0,5,OK,PROF_DEV_STUDY,0,,,,Physiotherapist,HSU PROF DIV L1,ALLIED_PROF,MEDICAL SUPPORT,FIXED TERM,HSUWA,76.0,1.0,HSUWA PACTS IND AGMT,2027-01-10,SU0383,2026-06-30,2026-10-30,159.38291600000002,51.746976,0,false,381,true
